,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-16T20:54:20+00:00,https://www.vk.com/,3g,310,283,228,310,1110,1091,1047,1116,4942,4895,4757,4986,3853,3893,3805,4021,5309,5347,5201,5532,4941,4876,4730,4958,delay,900ms,3,0.46,0,16124.57,0,16274.57,0.01,16124.57,1,0,1,0
0,2021-11-16T20:15:59+00:00,https://www.facebook.com/,3g,259,259,259,259,271,271,269,273,820,823,813,837,537,547,535,570,2011,2011,1978,2045,813,816,807,828,delay,700ms,3,0.79,0.27,3844.495,0.54,3844.495,0.84,3844.495,1,0,1,0.027562
0,2021-11-16T20:19:01+00:00,https://www.youtube.com/,3g,9387,9397,9377,9426,63,65,61,72,3998,3946,3736,4104,369,368,362,373,10914,10933,10898,10987,3995,3943,3734,4099,delay,700ms,3,0.4,0.12,4800.932,0.03,8029.698,0.55,5484.829,0.47,638.5,1,0.036444
0,2021-11-16T20:13:24+00:00,https://www.google.com/,3g,210,210,210,210,97,98,89,109,584,581,565,595,252,248,238,253,727,714,684,730,576,574,558,587,delay,700ms,3,0.76,0.88,1873.329,0.98,1873.329,0.96,2817.233,0.37,794,0.99,0.042212
0,2021-11-16T20:21:55+00:00,https://www.instagram.com/,3g,323,323,323,323,708,583,299,741,3010,2417,1199,3042,807,678,402,825,4441,3842,2611,4474,3005,2413,1197,3036,delay,700ms,3,0.7,0.88,1894.904,0,10293.39,0.98,2358.827,1,0,0.94,0.082031
0,2021-11-16T20:25:08+00:00,https://www.vk.com/,3g,310,310,310,310,1106,1112,1094,1137,4968,4936,4817,5022,3936,3954,3856,4070,5569,5509,5354,5603,4941,4909,4790,4996,delay,700ms,3,0.46,0,16049.48,0,16124.48,0.01,16049.48,1,0,1,0
0,2021-11-16T18:32:50+00:00,https://www.facebook.com/,3g,259,258,256,259,271,270,253,286,840,847,817,883,556,552,530,571,2017,2012,1988,2032,832,838,808,875,delay,0ms,3,0.78,0.26,3861.406,0.54,3861.406,0.83,3861.406,1,0,1,0.027562
0,2021-11-16T18:35:53+00:00,https://www.youtube.com/,3g,9387,9381,9347,9408,67,77,63,100,4051,4208,3910,4664,366,369,359,381,11137,11078,10781,11316,4047,4205,3907,4661,delay,0ms,3,0.38,0.13,4668.788,0.01,8927.948,0.61,5185.839,0.38,784.174,1,0.006708
0,2021-11-16T18:30:15+00:00,https://www.google.com/,3g,215,213,210,215,98,97,93,101,586,590,576,609,270,261,242,270,1263,1262,1260,1264,579,583,569,601,delay,0ms,3,0.75,0.87,1903.28,0.98,1903.28,0.97,2676.355,0.35,841,0.99,0.047766
0,2021-11-16T18:38:46+00:00,https://www.instagram.com/,3g,323,323,323,323,276,282,272,297,1075,1131,1053,1265,373,383,368,407,2492,2562,2485,2710,1073,1129,1051,1263,delay,0ms,3,0.7,0.88,1886.959,0.01,10141.44,0.99,2310.906,1,0,0.94,0.082031
0,2021-11-16T18:41:53+00:00,https://www.vk.com/,3g,310,310,310,310,1115,1097,1047,1130,4918,4962,4894,5075,3953,3947,3920,3969,5497,5552,5478,5681,4893,4935,4865,5048,delay,0ms,3,0.46,0,16116.12,0,16341.12,0.01,16116.12,1,0,1,0
0,2021-11-16T18:47:24+00:00,https://www.facebook.com/,3g,256,257,256,259,276,281,273,294,818,828,817,849,537,547,536,569,2010,2034,1955,2136,811,821,811,842,delay,100ms,3,0.79,0.27,3824.256,0.55,3824.256,0.84,3824.256,1,0,1,0.027562
0,2021-11-16T18:50:28+00:00,https://www.youtube.com/,3g,9367,9361,9348,9369,74,72,63,79,4236,4226,4173,4269,367,372,356,392,11211,11178,11017,11307,4234,4224,4171,4266,delay,100ms,3,0.41,0.14,4606.735,0.03,7931.105,0.64,4968.405,0.43,694.044,1,0
0,2021-11-16T18:44:48+00:00,https://www.google.com/,3g,210,210,210,210,94,95,91,101,583,593,578,618,254,258,253,266,723,731,716,753,577,586,571,610,delay,100ms,3,0.76,0.87,1913.612,0.96,2071.762,0.96,2844.029,0.41,733.791,0.99,0.042212
0,2021-11-16T18:53:22+00:00,https://www.instagram.com/,3g,323,323,323,323,287,413,283,668,1180,1265,1100,1515,385,505,378,751,2659,2707,2539,2923,1178,1263,1098,1512,delay,100ms,3,0.71,0.95,1565.928,0.01,10210.66,0.99,2261.021,1,0,0.94,0.082031
0,2021-11-16T18:56:44+00:00,https://www.vk.com/,3g,310,310,310,310,1106,1109,1105,1116,5122,6411,5063,9047,4078,4097,3984,4228,5713,7022,5671,9682,5094,6380,5032,9015,delay,100ms,3,0.46,0,16083.31,0,16308.31,0.01,16083.31,1,0,1,0
0,2021-11-16T19:31:58+00:00,https://www.facebook.com/,3g,259,259,259,259,285,308,269,370,834,852,814,908,554,572,533,630,1989,2007,1983,2049,827,844,806,900,delay,400ms,3,0.78,0.26,3863.351,0.54,3863.351,0.83,3863.351,1,0,1,0.027562
0,2021-11-16T19:35:03+00:00,https://www.youtube.com/,3g,9398,9381,9331,9413,68,70,67,74,4395,4393,4222,4561,395,393,388,397,11330,11326,11097,11550,4393,4390,4220,4558,delay,400ms,3,0.45,0.14,4626.23,0.03,8061.742,0.54,5583.17,0.61,473.2815,1,0.016727
0,2021-11-16T19:29:24+00:00,https://www.google.com/,3g,210,206,198,210,98,97,93,100,629,625,601,644,255,256,254,259,752,758,743,779,619,616,594,635,delay,400ms,3,0.75,0.87,1902.939,0.96,2060.864,0.95,2883.008,0.37,789,0.99,0.042212
0,2021-11-16T19:37:59+00:00,https://www.instagram.com/,3g,323,323,323,323,292,400,283,626,1095,1213,1074,1471,384,497,371,737,2529,2641,2515,2880,1094,1212,1073,1469,delay,400ms,3,0.7,0.88,1876.483,0.01,10191.44,0.98,2440.515,1,0,0.94,0.082031
0,2021-11-16T19:41:12+00:00,https://www.vk.com/,3g,310,310,310,310,1093,1089,1068,1105,4958,4949,4842,5048,3985,3976,3871,4073,5643,5633,5606,5649,4929,4922,4815,5022,delay,400ms,3,0.46,0,16267.91,0,16342.91,0.01,16267.91,1,0,1,0
0,2021-11-16T20:01:25+00:00,https://www.facebook.com/,3g,259,259,259,259,290,283,269,290,836,829,806,844,553,558,552,570,1981,1997,1977,2032,828,820,796,835,delay,600ms,3,0.78,0.26,3860.498,0.54,3860.498,0.83,3860.498,1,0,1,0.027562
0,2021-11-16T20:04:28+00:00,https://www.youtube.com/,3g,9428,9405,9357,9430,69,71,67,78,4312,4238,4036,4365,389,392,382,404,10971,11028,10944,11168,4309,4234,4033,4361,delay,600ms,3,0.42,0.15,4542.917,0.03,7876.234,0.65,4932.407,0.45,667.0545,1,0.016727
0,2021-11-16T19:58:48+00:00,https://www.google.com/,3g,210,211,210,214,98,102,91,118,595,612,591,649,255,264,253,284,719,997,712,1559,586,603,583,641,delay,600ms,3,0.74,0.88,1875.407,0.98,1875.407,0.96,2834.39,0.3,929.501,0.99,0.042212
0,2021-11-16T20:07:22+00:00,https://www.instagram.com/,3g,323,323,323,323,299,302,296,311,1101,1122,1084,1182,404,405,399,412,2549,2562,2502,2634,1099,1121,1083,1180,delay,600ms,3,0.7,0.88,1893.286,0.01,10260.93,0.98,2382.785,1,0,0.94,0.082031
0,2021-11-16T20:10:32+00:00,https://www.vk.com/,3g,310,283,228,310,1120,1124,1101,1152,4970,5035,4942,5192,4006,4056,3887,4275,5533,5512,5431,5571,4946,5017,4915,5191,delay,600ms,3,0.46,0,15537.62,0,15687.62,0.01,15537.62,1,0,1,0
0,2021-11-16T19:17:26+00:00,https://www.facebook.com/,3g,261,260,259,261,306,309,284,338,879,883,832,939,602,587,552,607,2043,2038,1970,2101,872,875,823,930,delay,300ms,3,0.79,0.27,3848.866,0.54,3848.866,0.84,3848.866,1,0,1,0.027562
0,2021-11-16T19:20:26+00:00,https://www.youtube.com/,3g,9417,9402,9362,9426,61,60,56,62,4014,3961,3803,4067,356,352,343,357,10695,10718,10668,10791,4010,3959,3801,4065,delay,300ms,3,0.47,0.2,4211.401,0.03,8005.09,0.77,4272.614,0.58,503.5,1,0.036444
0,2021-11-16T19:14:46+00:00,https://www.google.com/,3g,210,210,210,210,365,360,324,391,1061,1085,1059,1136,467,479,449,521,1436,1456,1428,1503,1053,1078,1052,1129,delay,300ms,3,0.68,0.79,2174.933,0.88,2619.098,0.87,3624.783,0.27,1022.342,0.99,0.042212
0,2021-11-16T19:23:18+00:00,https://www.instagram.com/,3g,323,323,323,323,585,486,287,587,1389,1291,1076,1407,680,583,388,681,2831,2738,2505,2879,1387,1289,1074,1405,delay,300ms,3,0.68,0.78,2193.123,0,10833.07,0.97,2611.662,1,0,0.94,0.082031
0,2021-11-16T19:26:28+00:00,https://www.vk.com/,3g,310,281,222,310,1158,1168,1089,1257,4906,4942,4848,5071,3953,3994,3923,4105,5718,5561,5073,5893,4880,4923,4847,5041,delay,300ms,3,0.46,0,15954.27,0,16029.27,0.01,15954.27,1,0,1,0
