,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-14T04:19:45+00:00,https://www.google.com/,3g,225,225,225,225,95,212,78,464,370,582,322,1054,158,395,149,877,532,940,483,1804,366,578,318,1050,bandwidth,720Mbps,2,69,0,0.81,0.9,1815.084,0.87,2651.3244999999997,0.88,3530.556904257555,0.86,242,0.55,0.22857944064670135
0,2021-11-14T04:30:37+00:00,https://www.vk.com/,3g,310,310,310,310,1413,1795,1378,2594,6159,6434,5719,7424,4728,5111,4712,5894,7021,7316,6846,8080,6143,6416,5703,7403,bandwidth,720Mbps,2,204,0,0.46,0,15789.4195,0,15864.4195,0.01,16553.2866959998,1,0,1,0
0,2021-11-14T04:22:36+00:00,https://www.facebook.com/,3g,258,258,258,258,340,396,333,514,717,760,692,870,495,545,478,661,1986,2042,1979,2161,698,750,687,866,bandwidth,720Mbps,2,123,0,0.78,0.28,3793.6539999999995,0.52,3943.6539999999995,0.84,3793.6539999999995,1,0,1,0.02756183624267578
0,2021-11-14T04:25:23+00:00,https://www.youtube.com/,3g,9324,9318,9295,9336,52,54,52,58,1959,1962,1931,1996,162,168,162,180,2659,2663,2607,2723,1957,1961,1930,1995,bandwidth,720Mbps,2,203,0,0.54,0.19,4278.457,0.03,7932.8054999999995,0.66,4857.416211676278,0.86,239,1,0
0,2021-11-14T04:27:59+00:00,https://www.instagram.com/,3g,323,323,323,323,280,280,276,284,708,788,707,949,332,326,312,333,2405,2439,2380,2532,707,787,706,948,bandwidth,720Mbps,2,102,0,0.7,0.88,1865.6000000000004,0.01,10208.492,0.99,2060.135448000321,1,0,0.94,0.08203125
0,2021-11-14T02:45:10+00:00,https://www.google.com/,3g,225,225,225,225,74,200,73,453,389,580,336,1016,132,370,132,845,545,1009,486,1995,385,576,332,1012,bandwidth,160Mbps,2,69,0,0.85,0.9,1811.1799999999998,0.87,2645.8044999999997,0.94,3023.9025393599422,0.83,262,0.88,0.10770080566406251
0,2021-11-14T02:55:18+00:00,https://www.vk.com/,3g,310,310,310,310,1358,1368,1302,1444,6094,5929,5490,6202,5014,4830,4415,5060,6775,6597,6178,6839,6078,5910,5475,6177,bandwidth,160Mbps,2,201,0,0.46,0,15822.412000000002,0,15972.412000000002,0.01,16845.187338000025,1,0,1,0
0,2021-11-14T02:47:32+00:00,https://www.facebook.com/,3g,258,258,258,258,396,405,378,440,733,747,732,775,544,554,525,594,1940,1985,1929,2086,726,741,726,770,bandwidth,160Mbps,2,123,0,0.78,0.27,3833.84,0.5,3983.84,0.84,3833.84,1,0,1,0.02756183624267578
0,2021-11-14T02:50:02+00:00,https://www.youtube.com/,3g,9284,9284,9274,9294,64,63,50,76,1958,1968,1913,2032,178,173,161,179,2670,2695,2653,2763,1956,1965,1910,2030,bandwidth,160Mbps,2,198,0,0.57,0.19,4279.540999999999,0.02,8610.624,0.76,4317.776881286571,0.92,175.0699999999997,1,0.006707763671875
0,2021-11-14T02:52:39+00:00,https://www.instagram.com/,3g,323,323,323,323,275,274,271,275,700,699,694,702,317,319,311,330,2282,2280,2269,2290,699,698,693,701,bandwidth,160Mbps,2,102,0,0.71,0.99,1086.613,0.01,10203.647,1,1586.455477999923,1,0,0.94,0.08203125
0,2021-11-14T03:25:30+00:00,https://www.google.com/,3g,225,225,225,225,81,231,65,546,322,562,311,1053,147,386,133,879,473,717,469,1209,318,558,307,1049,bandwidth,400Mbps,2,69,0,0.77,0.89,1847.3519999999999,0.83,2800.691,0.81,4013.1800574628305,0.82,275.5,0.55,0.22765170627170137
0,2021-11-14T03:35:43+00:00,https://www.vk.com/,3g,310,310,310,310,1383,1524,1351,1838,5593,5647,5520,5827,4645,4538,4310,4659,6555,6616,6479,6813,5573,5628,5500,5811,bandwidth,400Mbps,2,201,0,0.46,0,16124.905000000002,0,16424.905000000002,0,18632.368744000094,1,0,1,0
0,2021-11-14T03:27:59+00:00,https://www.facebook.com/,3g,258,258,258,258,373,353,301,385,717,688,629,718,528,500,444,528,1923,1917,1900,1929,704,681,625,713,bandwidth,400Mbps,2,123,0,0.76,0.24,3962.795,0.47,4112.795,0.82,3962.795,1,0,1,0
0,2021-11-14T03:30:29+00:00,https://www.youtube.com/,3g,9295,9288,9274,9296,66,64,53,74,2001,1996,1953,2034,162,162,143,180,2754,2729,2655,2779,2000,1995,1952,2033,bandwidth,400Mbps,2,199,0,0.51,0.17,4376.24,0.01,8966.707,0.68,4782.286769085128,0.77,320.2220000000002,1,0
0,2021-11-14T03:33:05+00:00,https://www.instagram.com/,3g,323,323,323,323,291,443,274,764,712,872,707,1198,325,487,323,814,2345,2512,2269,2922,711,871,706,1197,bandwidth,400Mbps,2,102,0,0.7,0.89,1857.057,0.01,10236.723,0.99,2073.216330000235,1,0,0.94,0.08203125
0,2021-11-14T03:11:59+00:00,https://www.google.com/,3g,225,225,225,225,70,71,70,74,316,322,306,345,135,136,135,138,481,476,456,492,313,319,302,341,bandwidth,320Mbps,2,69,0,0.87,0.89,1853.379,0.85,2734.6589999999997,0.97,2688.415175967839,0.86,238,0.99,0.051487426757812496
0,2021-11-14T03:22:14+00:00,https://www.vk.com/,3g,310,310,310,310,1492,1554,1441,1728,5585,5646,5431,5921,4615,4601,4477,4712,6515,6577,6342,6875,5565,5626,5412,5901,bandwidth,320Mbps,2,201,0,0.46,0,16389.1915,0,16539.1915,0,17834.496944000024,1,0,1,0
0,2021-11-14T03:14:29+00:00,https://www.facebook.com/,3g,258,258,258,258,418,414,397,426,758,1092,701,1816,561,550,526,562,2064,2061,1943,2175,754,1082,696,1795,bandwidth,320Mbps,2,123,0,0.77,0.26,3895.039,0.49,4045.039,0.83,3895.039,1,0,1,0.02756183624267578
0,2021-11-14T03:16:59+00:00,https://www.youtube.com/,3g,9295,9313,9286,9358,54,55,51,60,1926,1926,1918,1933,161,167,161,179,2635,2863,2609,3344,1925,1924,1916,1932,bandwidth,320Mbps,2,202,0,0.51,0.18,4303.757,0.03,8089.585499999999,0.62,5080.802324526045,0.75,336.5345000000002,1,0
0,2021-11-14T03:19:36+00:00,https://www.instagram.com/,3g,323,323,323,323,292,411,290,652,719,837,714,1077,349,456,331,687,2295,2423,2269,2706,718,835,713,1075,bandwidth,320Mbps,2,102,0,0.71,0.95,1539.7350000000001,0.01,10200.191000000003,1,1868.424397999693,1,0,0.94,0.08203125
0,2021-11-14T02:31:26+00:00,https://www.google.com/,3g,225,225,225,225,67,67,64,71,356,343,308,365,139,149,131,178,520,501,459,524,352,339,305,361,bandwidth,80Mbps,2,69,0,0.84,0.89,1821.786,0.83,2813.5730000000003,0.95,2942.3124937152306,0.83,261.5,0.88,0.10770080566406251
0,2021-11-14T02:41:54+00:00,https://www.vk.com/,3g,310,310,310,310,1457,1425,1249,1570,5485,5671,5478,6049,4411,4587,4405,4946,6121,6266,6086,6592,5470,5653,5459,6029,bandwidth,80Mbps,2,201,0,0.46,0,16319.4255,0,16394.425499999998,0.01,16319.4255,1,0,1,0
0,2021-11-14T02:33:54+00:00,https://www.facebook.com/,3g,258,258,258,258,387,397,385,420,806,779,706,824,528,533,511,561,1931,1975,1930,2063,787,764,701,803,bandwidth,80Mbps,2,123,0,0.79,0.29,3726.0860000000002,0.53,3876.0860000000002,0.85,3726.0860000000002,1,0,1,0
0,2021-11-14T02:36:25+00:00,https://www.youtube.com/,3g,9293,9302,9287,9327,56,57,53,63,2048,2024,1952,2072,178,173,163,179,2695,3008,2650,3678,2047,2023,1951,2071,bandwidth,80Mbps,2,201,0,0.52,0.18,4336.686,0.02,8247.728,0.69,4705.027904333699,0.77,320.5,1,0.0167266845703125
0,2021-11-14T02:39:03+00:00,https://www.instagram.com/,3g,323,323,323,323,288,301,276,338,715,732,709,771,332,346,331,376,2282,2345,2257,2495,713,730,708,770,bandwidth,80Mbps,2,102,0,0.71,0.99,1088.333,0.01,10262.361,1,1412.2163380000175,1,0,0.94,0.08203125
0,2021-11-14T02:58:34+00:00,https://www.google.com/,3g,225,225,225,225,68,69,65,74,338,334,313,352,135,135,131,138,490,486,465,502,335,331,310,348,bandwidth,240Mbps,2,69,0,0.86,0.89,1847.1820000000002,0.84,2785.009,0.97,2697.7938256954267,0.86,237.5,0.88,0.10770080566406251
0,2021-11-14T03:08:41+00:00,https://www.vk.com/,3g,310,310,310,310,1715,1627,1444,1721,5690,5708,5594,5839,4565,4536,4454,4589,6238,6405,6133,6845,5671,5683,5553,5824,bandwidth,240Mbps,2,202,0,0.46,0,15693.593,0,15843.593000000003,0.01,16470.938895999916,1,0,1,0
0,2021-11-14T03:00:56+00:00,https://www.facebook.com/,3g,258,258,258,258,365,344,297,371,708,700,681,712,510,495,462,513,1909,1896,1865,1915,700,689,662,704,bandwidth,240Mbps,2,123,0,0.78,0.27,3845.389,0.5,3995.389,0.84,3845.389,1,0,1,0.02756183624267578
0,2021-11-14T03:03:25+00:00,https://www.youtube.com/,3g,9329,9321,9276,9359,54,54,51,57,1930,1958,1903,2041,162,164,160,171,2665,2944,2662,3505,1929,1957,1902,2039,bandwidth,240Mbps,2,197,0,0.5,0.15,4510.04,0.02,8544.954000000002,0.66,4854.655612641577,0.75,335.5159999999996,1,0.0167266845703125
0,2021-11-14T03:06:02+00:00,https://www.instagram.com/,3g,323,323,323,323,283,283,281,284,710,710,702,717,324,325,321,331,2244,2243,2221,2264,709,709,701,716,bandwidth,240Mbps,2,103,0,0.7,0.88,1863.8939999999998,0.01,10260.462,0.99,2085.093316000093,1,0,0.94,0.08203125
0,2021-11-14T03:52:28+00:00,https://www.google.com/,3g,225,225,225,225,474,350,73,502,790,741,308,1126,582,545,138,916,1226,1173,478,1814,787,738,304,1123,bandwidth,560Mbps,2,69,0,0.85,0.9,1813.7939999999999,0.87,2653.7945,0.96,2726.3928865719754,0.81,287.00199999999995,0.88,0.10862854003906253
0,2021-11-14T04:02:56+00:00,https://www.vk.com/,3g,310,310,310,310,1732,1610,1147,1951,6212,5946,5409,6218,5094,4813,4234,5111,7165,7010,6478,7387,6192,5929,5394,6200,bandwidth,560Mbps,2,201,0,0.46,0,16584.891000000003,0,16734.891000000003,0,18436.79359600084,1,0,1,0
0,2021-11-14T03:54:55+00:00,https://www.facebook.com/,3g,258,258,258,258,354,365,341,401,740,720,675,746,526,521,495,543,1901,1913,1885,1952,727,711,669,737,bandwidth,560Mbps,2,124,0,0.76,0.25,3947.371,0.47,4097.371,0.82,3947.371,1,0,1,0.02756183624267578
0,2021-11-14T03:57:37+00:00,https://www.youtube.com/,3g,9305,9312,9285,9345,62,64,62,67,1961,1955,1929,1975,177,172,160,179,2623,2631,2595,2674,1960,1954,1927,1974,bandwidth,560Mbps,2,202,0,0.5,0.17,4387.092500000001,0.03,7815.383500000002,0.71,4614.061997115432,0.71,375.15850000000046,1,0.033453369140625
0,2021-11-14T04:00:16+00:00,https://www.instagram.com/,3g,323,323,323,323,644,572,385,687,1075,1002,820,1112,698,615,422,725,2702,2630,2443,2744,1074,1001,819,1111,bandwidth,560Mbps,2,102,0,0.71,0.99,1248.107,0.01,10250.403,1,1751.5329460002379,1,0,0.94,0.08203125
0,2021-11-14T04:06:16+00:00,https://www.google.com/,3g,225,225,225,225,487,359,80,509,1054,846,352,1132,862,644,144,927,1437,1300,541,1923,1051,839,337,1128,bandwidth,640Mbps,2,69,0,0.85,0.89,1820.9650000000001,0.86,2679.344,0.9,3362.744776816103,0.86,241,0.88,0.10770080566406251
0,2021-11-14T04:16:32+00:00,https://www.vk.com/,3g,310,310,310,310,1353,1331,1198,1442,5592,5483,5157,5700,4541,4435,4010,4753,6368,6394,6021,6792,5553,5450,5140,5658,bandwidth,640Mbps,2,201,0,0.46,0,16868.275999999998,0,17018.275999999998,0.01,16868.275999999998,1,0,1,0
0,2021-11-14T04:08:41+00:00,https://www.facebook.com/,3g,258,258,258,258,347,340,282,391,747,743,657,825,545,533,428,627,2037,1975,1793,2096,732,729,637,818,bandwidth,640Mbps,2,123,0,0.77,0.26,3895.8369999999995,0.49,4045.8369999999995,0.83,3895.8369999999995,1,0,1,0.02756183624267578
0,2021-11-14T04:11:16+00:00,https://www.youtube.com/,3g,9307,9296,9256,9326,59,58,55,60,2003,1979,1915,2018,161,161,161,162,2749,2849,2725,3074,2002,1977,1914,2016,bandwidth,640Mbps,2,204,0,0.53,0.18,4305.619,0.03,7923.169499999998,0.66,4882.649051653322,0.8,292.15850000000046,1,0
0,2021-11-14T04:13:53+00:00,https://www.instagram.com/,3g,323,323,323,323,281,424,273,718,723,855,697,1146,332,470,313,766,2407,2471,2297,2709,721,854,696,1145,bandwidth,640Mbps,2,102,0,0.71,0.99,1239.6219999999998,0.01,10242.671999999999,1,1667.37723199956,1,0,0.94,0.08203125
0,2021-11-14T03:40:10+00:00,https://www.google.com/,3g,225,225,225,225,457,349,68,523,918,1066,312,1967,594,491,132,747,1344,1508,464,2715,914,1062,308,1964,bandwidth,480Mbps,2,69,0,0.8,0.9,1818.6709999999994,0.87,2655.4564999999993,0.48,5909.654536319575,0.81,278.5,0.88,0.10862854003906253
0,2021-11-14T03:50:50+00:00,https://www.vk.com/,3g,310,310,310,310,1446,1387,1266,1450,5827,5938,5396,6592,4565,4832,4312,5620,6880,7078,6530,7825,5807,5911,5354,6572,bandwidth,480Mbps,3,139,65,0.46,0,16443.247500000005,0,16518.247500000005,0,18262.12894599933,1,0,1,0
0,2021-11-14T03:42:41+00:00,https://www.facebook.com/,3g,258,259,258,260,395,419,340,521,806,809,749,872,563,594,544,675,2088,2102,2041,2176,801,804,744,867,bandwidth,480Mbps,3,27,97,0.78,0.27,3843.1639999999998,0.5,3993.1639999999998,0.84,3843.1639999999998,1,0,1,0
0,2021-11-14T03:45:17+00:00,https://www.youtube.com/,3g,9303,9301,9284,9317,63,64,54,75,1945,1952,1930,1980,176,172,161,179,2689,2688,2677,2698,1943,1950,1929,1979,bandwidth,480Mbps,2,201,0,0.57,0.19,4287.983,0.02,8536.078999999998,0.68,4739.763812557037,0.94,153,1,0.023434448242187503
0,2021-11-14T03:47:50+00:00,https://www.instagram.com/,3g,323,323,323,323,278,279,278,282,719,718,716,720,330,330,330,331,2337,2455,2322,2705,718,717,715,719,bandwidth,480Mbps,3,12,90,0.7,0.88,1862.1319999999998,0.01,10243.039999999999,0.99,2075.5763240001306,1,0,0.94,0.08203125
0,2021-11-14T04:35:15+00:00,https://www.google.com/,3g,225,225,225,225,477,480,446,518,1017,1000,747,1237,843,816,593,1011,1887,1682,1201,1959,1013,997,744,1233,bandwidth,800Mbps,2,69,0,0.75,0.89,1851.323,0.85,2739.295,0.73,4479.9847423796,0.76,330.5,0.55,0.22765170627170137
0,2021-11-14T04:46:03+00:00,https://www.vk.com/,3g,310,310,310,310,1366,1379,1356,1415,5941,5892,5233,6503,4713,4578,4211,4811,6897,6917,6392,7461,5921,5872,5212,6482,bandwidth,800Mbps,3,137,67,0.46,0,16424.3045,0,16499.3045,0,17715.12859599998,1,0,1,0
0,2021-11-14T04:37:41+00:00,https://www.facebook.com/,3g,258,258,258,258,353,396,287,548,698,754,643,920,496,545,443,695,1896,2022,1874,2297,694,749,638,915,bandwidth,800Mbps,3,27,96,0.78,0.28,3802.8579999999997,0.51,3952.8579999999997,0.84,3802.8579999999997,1,0,1,0
0,2021-11-14T04:40:17+00:00,https://www.youtube.com/,3g,9314,9311,9305,9314,57,57,52,63,1978,1980,1937,2024,162,162,161,163,2777,3024,2638,3656,1976,1979,1937,2023,bandwidth,800Mbps,2,201,0,0.54,0.18,4342.753999999999,0.04,7770.357999999998,0.73,4464.363722600198,0.83,262.9999999999991,1,0
0,2021-11-14T04:42:51+00:00,https://www.instagram.com/,3g,323,324,323,325,282,413,278,680,794,907,734,1194,331,463,329,729,2373,2468,2297,2735,793,906,733,1193,bandwidth,800Mbps,3,12,90,0.71,0.99,1089.729,0.01,10249.242999999999,1,1499.0896180000586,1,0,0.94,0.08203125
0,2021-11-14T04:21:07+00:00,https://www.google.com/,3g,225,225,225,225,536,545,528,572,1038,1024,994,1039,863,857,829,879,1455,1484,1392,1606,1034,1020,991,1035,bandwidth,720Mbps,2,70,0,0.85,0.9,1819.2979999999998,0.79,2957.4134999999997,0.79,4104.674227999989,0.89,207.5,0.98,0.057141113281249996
0,2021-11-14T04:32:22+00:00,https://www.vk.com/,3g,310,310,310,310,1412,1442,1293,1622,6309,6332,5772,6916,4661,4717,4447,5044,7363,7123,6445,7562,6289,6311,5752,6893,bandwidth,720Mbps,3,136,66,0.46,0,16466.207499999997,0,16541.207499999997,0,17738.36114400005,1,0,1,0
0,2021-11-14T04:23:53+00:00,https://www.facebook.com/,3g,258,258,258,258,316,324,290,365,670,685,656,730,463,474,446,513,2010,2001,1960,2032,666,678,642,726,bandwidth,720Mbps,3,27,96,0.76,0.24,3971.793,0.47,4121.793,0.82,3971.793,1,0,1,0.02756183624267578
0,2021-11-14T04:26:42+00:00,https://www.youtube.com/,3g,9316,9329,9297,9375,61,60,58,62,2013,2032,1981,2101,179,179,162,196,2690,2740,2690,2839,2012,2030,1980,2099,bandwidth,720Mbps,2,201,0,0.52,0.18,4289.776,0.04,7514.120999999998,0.71,4573.202019870779,0.76,329.5,1,0
0,2021-11-14T04:29:14+00:00,https://www.instagram.com/,3g,323,323,323,323,595,751,287,1370,1069,1203,730,1809,648,795,324,1412,2657,2805,2334,3424,1068,1202,729,1808,bandwidth,720Mbps,3,12,90,0.7,0.88,1861.0519999999997,0.01,10229.594,0.99,2056.568512000271,1,0,0.94,0.08203125
0,2021-11-14T02:46:21+00:00,https://www.google.com/,3g,225,225,225,225,75,75,71,79,313,320,312,334,131,137,130,150,469,471,456,488,310,316,309,330,bandwidth,160Mbps,2,69,0,0.83,0.89,1820.905,0.87,2657.8945000000003,0.99,2266.2456578916467,0.75,333.8340000000003,0.88,0.10862854003906253
0,2021-11-14T02:56:59+00:00,https://www.vk.com/,3g,310,310,310,310,1358,1427,1219,1705,6003,6025,5570,6503,4834,4894,4585,5262,6694,6686,6223,7142,5987,6006,5550,6480,bandwidth,160Mbps,3,132,69,0.46,0,15760.642500000002,0,15985.6425,0.01,16974.56164600006,1,0,1,0
0,2021-11-14T02:48:46+00:00,https://www.facebook.com/,3g,258,258,258,258,354,381,345,443,701,724,693,777,494,527,494,594,2000,2026,1990,2087,696,719,689,772,bandwidth,160Mbps,3,27,96,0.78,0.27,3825.962,0.51,3975.962,0.84,3825.962,1,0,1,0
0,2021-11-14T02:51:21+00:00,https://www.youtube.com/,3g,9317,9314,9274,9350,63,60,53,65,1970,1973,1958,1990,163,168,163,178,2673,2683,2654,2723,1969,1972,1957,1989,bandwidth,160Mbps,2,202,0,0.5,0.19,4270.780000000001,0.03,7965.955000000001,0.6,5241.1460029291875,0.74,347.1635000000001,1,0
0,2021-11-14T02:53:55+00:00,https://www.instagram.com/,3g,323,323,323,323,292,287,274,295,731,727,718,732,330,335,327,349,2271,2271,2262,2279,730,726,716,731,bandwidth,160Mbps,3,12,90,0.71,0.99,1242.662,0.01,10256.036,1,1550.0538560000482,1,0,0.94,0.08203125
0,2021-11-14T03:26:46+00:00,https://www.google.com/,3g,225,225,225,225,514,532,415,668,1287,1334,1060,1655,591,671,527,895,1955,1845,1416,2163,1283,1329,1056,1648,bandwidth,400Mbps,2,69,0,0.83,0.85,1997.2620000000004,0.8,2939.302,0.93,3113.5567372840087,0.83,265.5,0.88,0.10862854003906253
0,2021-11-14T03:37:25+00:00,https://www.vk.com/,3g,310,310,310,310,1434,1457,1254,1683,5756,5857,5566,6249,4698,4721,4378,5088,6812,6926,6666,7301,5735,5836,5551,6223,bandwidth,400Mbps,3,134,67,0.46,0,16971.85,0,17121.85,0,18511.45394399897,1,0,1,0
0,2021-11-14T03:29:12+00:00,https://www.facebook.com/,3g,258,258,258,258,421,424,415,435,807,814,794,841,577,572,561,578,2084,2104,2066,2163,803,810,789,837,bandwidth,400Mbps,3,27,96,0.78,0.28,3784.663,0.52,3934.663,0.85,3784.663,1,0,1,0
0,2021-11-14T03:31:48+00:00,https://www.youtube.com/,3g,9297,9296,9277,9314,56,55,52,57,1993,1969,1917,1998,178,173,162,179,2657,2680,2640,2744,1992,1968,1915,1996,bandwidth,400Mbps,2,202,0,0.52,0.17,4404.173999999999,0.04,7633.936499999998,0.72,4528.670990954823,0.76,328,1,0
0,2021-11-14T03:34:21+00:00,https://www.instagram.com/,3g,323,324,323,325,283,284,276,292,728,729,727,733,329,332,320,347,2296,2303,2218,2396,727,728,726,732,bandwidth,400Mbps,3,12,90,0.71,0.99,1244.2819999999997,0.01,10259.686,1,1676.1114279998528,1,0,0.94,0.08203125
0,2021-11-14T03:13:13+00:00,https://www.google.com/,3g,225,225,225,225,516,895,84,2085,1065,1433,761,2474,893,1118,151,2310,1291,1670,808,2910,1062,1425,744,2470,bandwidth,320Mbps,2,69,0,0.83,0.89,1857.8029999999999,0.79,2971.4219999999996,0.83,3875.711571925668,0.86,238.5,0.88,0.10862854003906253
0,2021-11-14T03:23:55+00:00,https://www.vk.com/,3g,310,310,310,310,1360,1361,1277,1446,5759,5724,5072,6342,4771,4611,4150,4911,6678,6710,6144,7307,5727,5703,5057,6325,bandwidth,320Mbps,3,136,66,0.46,0,15944.081,0,16169.081000000002,0.01,16945.715447999886,1,0,1,0
0,2021-11-14T03:15:43+00:00,https://www.facebook.com/,3g,258,258,258,258,367,383,331,450,754,758,680,841,528,544,476,628,1979,2010,1962,2090,749,753,675,836,bandwidth,320Mbps,3,27,96,0.78,0.27,3814.393,0.51,3964.393,0.84,3814.393,1,0,1,0
0,2021-11-14T03:18:19+00:00,https://www.youtube.com/,3g,9306,9308,9285,9334,64,66,60,74,2005,2001,1988,2009,179,184,161,211,2715,3016,2703,3630,2004,1999,1986,2008,bandwidth,320Mbps,2,202,0,0.49,0.17,4386.1615,0.02,8656.3105,0.67,4831.637955968403,0.69,391.7869999999998,1,0.0167266845703125
0,2021-11-14T03:20:52+00:00,https://www.instagram.com/,3g,323,323,323,323,296,296,273,318,740,740,715,766,347,336,307,355,2311,2326,2309,2358,738,739,714,765,bandwidth,320Mbps,3,12,90,0.71,0.99,1091.0529999999999,0.01,10265.021999999999,1,1565.271026000005,1,0,0.94,0.08203125
0,2021-11-14T02:32:42+00:00,https://www.google.com/,3g,225,225,225,225,78,350,69,904,362,714,327,1454,139,521,130,1294,517,1149,459,2472,358,711,323,1451,bandwidth,80Mbps,2,73,0,0.85,0.9,1807.089,0.86,2707.165,0.86,3667.5799725289453,0.86,236,0.88,0.10862854003906253
0,2021-11-14T02:43:34+00:00,https://www.vk.com/,3g,310,310,310,310,1432,1486,1283,1743,5778,5842,5736,6011,4760,4744,4644,4829,6415,6479,6359,6662,5754,5820,5715,5992,bandwidth,80Mbps,3,134,67,0.46,0,16931.487999999998,0,17156.487999999998,0.01,16957.063345999915,1,0,1,0
0,2021-11-14T02:35:08+00:00,https://www.facebook.com/,3g,258,258,258,258,380,371,328,406,721,734,716,765,511,528,511,562,2026,2018,1974,2053,716,729,711,761,bandwidth,80Mbps,3,27,96,0.78,0.27,3829.8619999999996,0.51,3979.8619999999996,0.84,3829.8619999999996,1,0,1,0.02756183624267578
